timestamp,cpu,ram,disk,network
2025-05-09 07:30:00,16.52,45.56,65089.97,160242.54
2025-05-09 07:31:00,23.28,36.62,128975.29,245843.18
2025-05-09 07:32:00,23.45,35.9,112215.42,153038.85
2025-05-09 07:33:00,18.89,41.12,97600.09,161350.09
2025-05-09 07:34:00,25.42,44.99,88843.49,187205.89
2025-05-09 07:35:00,21.53,34.07,61956.54,116789.24
2025-05-09 07:36:00,12.35,27.74,99544.01,212463.76
2025-05-09 07:37:00,25.86,59.78,85975.48,197985.76
2025-05-09 07:38:00,18.01,57.57,98093.79,204802.95
2025-05-09 07:39:00,22.96,20.37,73903.2,216702.49
2025-05-09 07:40:00,22.6,42.45,98109.27,189912.17
2025-05-09 07:41:00,23.08,43.67,96793.68,219901.53
2025-05-09 07:42:00,20.52,30.82,108442.25,210836.69
2025-05-09 07:43:00,13.9,40.86,103171.44,186787.26
2025-05-09 07:44:00,11.83,27.74,87284.48,173428.63
2025-05-09 07:45:00,22.24,44.89,109896.52,161877.69
2025-05-09 07:46:00,11.1,32.85,102300.16,176469.41
2025-05-09 07:47:00,20.66,41.88,112147.84,323689.06
2025-05-09 07:48:00,18.48,41.05,107301.67,350926.83
2025-05-09 07:49:00,17.88,44.0,107285.71,209406.33
2025-05-09 07:50:00,4.29,48.08,107408.43,166474.14
2025-05-09 07:51:00,26.27,40.38,104555.5,223583.08
2025-05-09 07:52:00,14.03,26.49,55584.63,226680.96
2025-05-09 07:53:00,30.18,25.28,126230.74,240604.92
2025-05-09 07:54:00,23.69,44.98,54538.6,179928.67
2025-05-09 07:55:00,17.83,42.52,115388.74,233523.58
2025-05-09 07:56:00,20.47,50.41,90733.71,230717.12
2025-05-09 07:57:00,25.03,44.25,124465.39,274216.81
2025-05-09 07:58:00,14.92,35.69,70450.88,170858.04
2025-05-09 07:59:00,19.38,34.12,68531.81,160710.56
2025-05-09 08:00:00,19.99,30.64,109098.9,191438.14
2025-05-09 08:01:00,11.01,31.4,57669.91,218188.34
2025-05-09 08:02:00,20.77,37.4,111003.68,188462.16
2025-05-09 08:03:00,19.08,33.04,92734.9,190208.17
2025-05-09 08:04:00,19.93,28.65,82359.49,224095.03
2025-05-09 08:05:00,24.76,34.29,93427.06,205837.43
2025-05-09 08:06:00,22.02,32.21,88062.21,125711.19
2025-05-09 08:07:00,23.05,48.01,141654.52,195917.79
2025-05-09 08:08:00,28.48,23.05,122215.33,116257.24
2025-05-09 08:09:00,17.64,38.14,82044.08,169688.91
2025-05-09 08:10:00,28.84,21.08,88012.93,259177.74
2025-05-09 08:11:00,23.07,46.36,115290.22,274918.42
2025-05-09 08:12:00,15.48,42.45,87484.38,277699.65
2025-05-09 08:13:00,23.99,49.71,101538.52,171215.81
2025-05-09 08:14:00,25.47,41.11,91868.44,240820.48
2025-05-09 08:15:00,24.06,41.46,76986.71,203836.44
2025-05-09 08:16:00,15.78,32.73,112499.38,206727.23
2025-05-09 08:17:00,20.02,54.18,80664.69,245943.55
2025-05-09 08:18:00,25.98,99.53,91586.77,239482.29
2025-05-09 08:19:00,16.15,50.38,99362.17,252827.65
2025-05-09 08:20:00,18.61,45.57,97192.52,173993.25
2025-05-09 08:21:00,17.77,34.5,130664.62,82055.98
2025-05-09 08:22:00,24.31,51.21,111858.48,139514.7
2025-05-09 08:23:00,20.1,44.25,65676.52,118403.18
2025-05-09 08:24:00,21.26,21.0,93675.69,251492.41
2025-05-09 08:25:00,23.34,33.37,104082.2,241274.06
2025-05-09 08:26:00,23.77,42.44,89160.79,277892.99
2025-05-09 08:27:00,14.5,43.11,101426.58,159615.57
2025-05-09 08:28:00,14.91,36.03,121691.02,179485.05
2025-05-09 08:29:00,19.27,40.85,101000.52,218758.76
2025-05-09 08:30:00,18.81,45.32,90910.43,242854.77
2025-05-09 08:31:00,15.18,44.8,92143.73,193039.27
2025-05-09 08:32:00,19.69,37.04,92976.38,236525.06
2025-05-09 08:33:00,12.11,35.88,79223.27,182985.36
2025-05-09 08:34:00,26.99,27.17,123740.0,242816.48
2025-05-09 08:35:00,18.66,29.89,73148.97,161242.15
2025-05-09 08:36:00,21.98,23.63,79322.97,277179.19
2025-05-09 08:37:00,25.37,38.44,94655.53,368611.15
2025-05-09 08:38:00,17.83,50.2,84863.06,197072.42
2025-05-09 08:39:00,17.75,54.53,90690.43,200053.54
2025-05-09 08:40:00,15.06,47.56,90663.73,147949.27
2025-05-09 08:41:00,16.07,35.16,76725.05,213909.24
2025-05-09 08:42:00,25.33,39.96,65108.58,181447.8
2025-05-09 08:43:00,9.64,43.76,84441.42,199251.26
2025-05-09 08:44:00,25.02,33.06,94873.13,217672.45
2025-05-09 08:45:00,25.12,26.22,136438.18,86359.31
2025-05-09 08:46:00,17.79,54.54,127460.51,208658.59
2025-05-09 08:47:00,24.56,44.55,93256.69,224733.41
2025-05-09 08:48:00,25.44,21.47,133172.22,128111.18
2025-05-09 08:49:00,20.16,36.96,88491.54,320844.99
2025-05-09 08:50:00,14.19,42.3,60538.54,238385.36
2025-05-09 08:51:00,26.31,54.08,122188.17,240088.5
2025-05-09 08:52:00,15.18,41.09,92336.82,192545.51
2025-05-09 08:53:00,16.78,46.04,85466.93,275185.85
2025-05-09 08:54:00,22.47,63.36,95706.18,250274.38
2025-05-09 08:55:00,18.82,46.8,122378.2,221162.41
2025-05-09 08:56:00,11.75,29.03,100827.42,200405.33
2025-05-09 08:57:00,15.62,40.26,101866.76,174848.81
2025-05-09 08:58:00,14.87,29.49,113021.2,131993.93
2025-05-09 08:59:00,27.58,40.87,87793.3,187180.78
2025-05-09 09:00:00,20.45,32.25,97790.88,243469.1
2025-05-09 09:01:00,19.74,37.42,112772.41,274620.46
2025-05-09 09:02:00,22.53,40.29,147705.49,156179.06
2025-05-09 09:03:00,18.83,42.95,108621.66,202546.87
2025-05-09 09:04:00,21.49,45.94,62820.89,142613.3
2025-05-09 09:05:00,13.47,51.86,119022.57,213381.22
2025-05-09 09:06:00,22.17,33.49,72140.24,212380.18
2025-05-09 09:07:00,14.57,34.96,99834.04,118624.64
2025-05-09 09:08:00,12.47,39.62,83276.25,221591.11
2025-05-09 09:09:00,9.88,45.01,77549.48,181966.01
2025-05-09 09:10:00,18.16,31.74,81285.36,192000.56
2025-05-09 09:11:00,25.92,37.29,65164.96,165587.07
2025-05-09 09:12:00,23.66,34.42,115163.27,158484.55
2025-05-09 09:13:00,96.58,37.4,48047.5,247482.67
2025-05-09 09:14:00,23.0,39.8,111199.88,256296.19
2025-05-09 09:15:00,29.46,41.9,111958.83,148299.09
2025-05-09 09:16:00,15.98,42.07,123729.18,150506.05
2025-05-09 09:17:00,19.87,30.46,107765.72,145062.91
2025-05-09 09:18:00,27.42,42.67,133229.22,250502.18
2025-05-09 09:19:00,24.47,26.12,86330.25,128010.84
2025-05-09 09:20:00,16.53,42.26,94658.0,173250.21
2025-05-09 09:21:00,10.35,39.59,114642.95,149953.86
2025-05-09 09:22:00,90.3,27.05,95066.23,128014.03
2025-05-09 09:23:00,17.08,8.07,90637.42,217855.13
2025-05-09 09:24:00,14.72,43.22,139238.59,186586.04
2025-05-09 09:25:00,15.96,48.25,551633.4,191691.18
2025-05-09 09:26:00,22.07,28.16,100304.94,146630.35
2025-05-09 09:27:00,24.54,25.6,103572.87,155799.33
2025-05-09 09:28:00,20.46,43.05,130604.7,208556.12
2025-05-09 09:29:00,20.46,36.32,54105.69,240563.26
2025-05-09 09:30:00,28.13,48.52,94558.68,196344.91
2025-05-09 09:31:00,19.08,49.22,126547.31,196700.63
2025-05-09 09:32:00,23.33,38.61,96060.42,202175.44
2025-05-09 09:33:00,18.14,21.39,125303.56,148295.66
2025-05-09 09:34:00,30.59,44.49,103715.85,202343.43
2025-05-09 09:35:00,24.36,44.13,84332.97,258524.29
2025-05-09 09:36:00,17.69,51.52,111962.46,234747.59
2025-05-09 09:37:00,15.92,51.63,71165.67,193128.45
2025-05-09 09:38:00,23.13,24.0,102597.23,135420.29
2025-05-09 09:39:00,21.13,41.06,89808.38,244840.66
2025-05-09 09:40:00,16.63,42.83,118880.13,107208.74
2025-05-09 09:41:00,16.25,35.69,94091.78,200424.56
2025-05-09 09:42:00,20.09,38.29,53614.66,310421.05
2025-05-09 09:43:00,22.21,37.24,66168.91,175028.74
2025-05-09 09:44:00,21.16,28.52,79475.1,210765.09
2025-05-09 09:45:00,24.44,47.28,139127.53,231300.62
2025-05-09 09:46:00,24.82,39.66,114670.33,177520.25
2025-05-09 09:47:00,13.45,38.4,100209.74,235919.94
2025-05-09 09:48:00,25.25,47.89,93871.59,150814.23
2025-05-09 09:49:00,25.61,37.8,127404.34,304538.91
2025-05-09 09:50:00,21.53,52.62,96451.87,159488.57
2025-05-09 09:51:00,28.47,44.0,78716.34,212594.33
2025-05-09 09:52:00,20.13,29.87,69002.6,237432.66
2025-05-09 09:53:00,21.91,47.72,145381.28,228737.64
2025-05-09 09:54:00,22.7,34.39,71076.59,180797.14
2025-05-09 09:55:00,23.52,34.47,141493.61,174329.33
2025-05-09 09:56:00,19.88,29.91,113301.58,88476.47
2025-05-09 09:57:00,9.02,41.58,86102.87,226363.94
2025-05-09 09:58:00,23.34,33.14,106729.0,293375.57
2025-05-09 09:59:00,19.85,41.79,70168.67,209327.57
2025-05-09 10:00:00,19.05,43.54,113051.66,204492.95
2025-05-09 10:01:00,8.08,43.14,102165.46,150044.42
2025-05-09 10:02:00,22.02,39.85,92422.35,203378.83
2025-05-09 10:03:00,33.87,43.6,116424.38,230280.46
2025-05-09 10:04:00,27.95,45.6,94316.22,73934.54
2025-05-09 10:05:00,22.92,29.63,91437.27,172597.07
2025-05-09 10:06:00,17.67,36.96,111512.95,191779.55
2025-05-09 10:07:00,22.28,50.77,101469.99,202361.03
2025-05-09 10:08:00,28.0,40.1,82212.13,193156.22
2025-05-09 10:09:00,14.49,39.52,96948.55,170898.93
2025-05-09 10:10:00,22.02,34.31,100535.45,139985.65
2025-05-09 10:11:00,23.8,42.09,86909.69,248411.43
2025-05-09 10:12:00,28.0,43.23,123937.07,212887.19
2025-05-09 10:13:00,15.5,52.46,115747.08,183170.25
2025-05-09 10:14:00,22.62,58.98,62642.05,198559.2
2025-05-09 10:15:00,24.8,36.72,94734.4,128303.4
2025-05-09 10:16:00,23.95,39.4,70864.37,219959.63
2025-05-09 10:17:00,17.14,40.5,101199.14,275333.35
2025-05-09 10:18:00,90.38,36.27,87557.6,232723.51
2025-05-09 10:19:00,28.86,36.05,73080.32,146658.82
2025-05-09 10:20:00,19.3,46.15,79298.18,201600.22
2025-05-09 10:21:00,12.29,50.48,114935.17,197294.37
2025-05-09 10:22:00,26.07,44.81,104114.95,147715.86
2025-05-09 10:23:00,24.66,31.65,150823.75,218368.61
2025-05-09 10:24:00,14.04,60.01,100243.71,168413.67
2025-05-09 10:25:00,18.9,46.66,109470.91,214476.94
2025-05-09 10:26:00,19.19,30.8,113112.83,342492.72
2025-05-09 10:27:00,22.31,43.9,122829.9,216493.0
2025-05-09 10:28:00,23.66,54.24,68657.76,220491.44
2025-05-09 10:29:00,17.89,61.21,55579.27,116597.72
2025-05-09 10:30:00,13.9,42.09,95617.47,223347.69
2025-05-09 10:31:00,28.34,35.73,109123.89,163340.2
2025-05-09 10:32:00,19.97,41.29,89802.99,214081.71
2025-05-09 10:33:00,23.76,36.7,131362.92,75953.91
2025-05-09 10:34:00,12.89,44.51,99537.28,269967.66
2025-05-09 10:35:00,29.29,38.95,70171.7,190971.54
2025-05-09 10:36:00,20.54,39.03,131999.09,152120.23
2025-05-09 10:37:00,14.01,37.07,80666.23,270947.72
2025-05-09 10:38:00,22.09,41.88,131946.03,289567.84
2025-05-09 10:39:00,12.57,43.71,130651.02,182585.72
2025-05-09 10:40:00,20.54,35.08,90933.78,161736.99
2025-05-09 10:41:00,16.69,35.16,103818.67,173313.17
2025-05-09 10:42:00,10.63,27.0,91129.57,138065.09
2025-05-09 10:43:00,21.17,61.6,117284.03,185872.43
2025-05-09 10:44:00,17.15,51.54,87067.81,185575.99
2025-05-09 10:45:00,6.55,32.53,67781.98,269838.61
2025-05-09 10:46:00,20.68,20.35,126642.35,215419.44
2025-05-09 10:47:00,20.36,37.34,86307.08,202818.69
2025-05-09 10:48:00,22.46,36.22,132513.21,197392.57
2025-05-09 10:49:00,12.78,28.23,111090.81,239246.02
2025-05-09 10:50:00,17.52,48.09,108248.33,294005.65
2025-05-09 10:51:00,18.15,47.07,93118.55,320498.2
2025-05-09 10:52:00,20.26,30.51,97609.88,208345.17
2025-05-09 10:53:00,18.93,46.68,110935.71,199383.42
2025-05-09 10:54:00,19.16,33.91,102697.93,113503.75
2025-05-09 10:55:00,18.25,32.9,113330.5,236154.56
2025-05-09 10:56:00,8.85,45.01,86207.72,221152.98
2025-05-09 10:57:00,22.27,42.22,81109.37,62173.85
2025-05-09 10:58:00,21.87,36.07,120790.59,185055.68
2025-05-09 10:59:00,18.49,49.09,74069.51,248706.47
2025-05-09 11:00:00,28.57,39.83,101186.29,203726.33
2025-05-09 11:01:00,19.15,28.56,122093.08,240164.95
2025-05-09 11:02:00,21.83,49.9,86799.91,110785.0
2025-05-09 11:03:00,20.74,40.31,101683.48,203561.97
2025-05-09 11:04:00,25.36,49.52,89139.82,209799.53
2025-05-09 11:05:00,22.24,32.91,102839.45,154644.0
2025-05-09 11:06:00,17.17,35.9,70728.86,145813.93
2025-05-09 11:07:00,19.73,40.35,79499.57,179344.06
2025-05-09 11:08:00,19.87,31.3,102764.24,243001.99
2025-05-09 11:09:00,23.48,22.2,137760.26,195903.42
2025-05-09 11:10:00,12.52,40.15,101865.83,239278.24
2025-05-09 11:11:00,20.27,28.12,80504.82,199858.37
2025-05-09 11:12:00,33.58,90.12,72633.99,156010.31
2025-05-09 11:13:00,28.26,22.64,73076.92,171022.13
2025-05-09 11:14:00,27.18,55.82,105530.38,184120.73
2025-05-09 11:15:00,23.55,59.1,111047.71,184349.95
2025-05-09 11:16:00,12.52,27.22,65047.31,125942.14
2025-05-09 11:17:00,20.16,41.33,84957.41,240711.6
2025-05-09 11:18:00,17.45,34.06,113550.22,203264.09
2025-05-09 11:19:00,16.61,46.21,91768.91,310905.95
2025-05-09 11:20:00,14.17,40.41,135754.9,133171.12
2025-05-09 11:21:00,22.05,31.13,119532.34,162668.66
2025-05-09 11:22:00,7.52,18.54,100990.07,1117842.39
2025-05-09 11:23:00,22.99,45.31,90345.44,210629.86
2025-05-09 11:24:00,21.01,43.83,120010.41,218117.69
2025-05-09 11:25:00,26.62,29.2,91661.11,217164.07
2025-05-09 11:26:00,16.41,25.75,76606.99,197467.57
2025-05-09 11:27:00,15.53,49.37,113049.77,155160.22
2025-05-09 11:28:00,24.51,48.17,128282.56,220285.09
2025-05-09 11:29:00,12.21,37.82,70822.41,130263.54
2025-05-09 11:30:00,25.18,40.82,106006.55,198237.08
2025-05-09 11:31:00,22.84,47.6,83479.57,276708.42
2025-05-09 11:32:00,12.28,29.65,115759.51,235170.87
2025-05-09 11:33:00,28.13,33.13,76519.25,186719.06
2025-05-09 11:34:00,23.4,42.98,121097.36,131329.41
2025-05-09 11:35:00,21.52,34.55,89651.47,199199.29
2025-05-09 11:36:00,29.58,29.46,76328.81,210317.07
2025-05-09 11:37:00,22.35,37.6,123571.7,224583.17
2025-05-09 11:38:00,29.11,37.15,79355.02,226153.19
2025-05-09 11:39:00,9.97,17.47,90703.69,156738.13
2025-05-09 11:40:00,19.02,49.58,119489.18,212735.35
2025-05-09 11:41:00,13.43,60.33,110079.77,271905.96
2025-05-09 11:42:00,19.5,44.37,104744.93,206798.63
2025-05-09 11:43:00,21.61,39.4,102077.65,255724.26
2025-05-09 11:44:00,20.37,12.43,101269.99,119839.72
2025-05-09 11:45:00,21.73,37.24,72666.09,159080.75
2025-05-09 11:46:00,15.64,45.83,99012.91,277279.64
2025-05-09 11:47:00,17.8,29.15,104027.46,235992.09
2025-05-09 11:48:00,9.22,33.33,78085.76,304387.52
2025-05-09 11:49:00,23.42,46.36,92270.38,163672.71
2025-05-09 11:50:00,18.7,50.28,45569.65,158187.76
2025-05-09 11:51:00,17.33,34.57,111441.49,194135.02
2025-05-09 11:52:00,20.71,29.45,67359.19,257665.95
2025-05-09 11:53:00,14.42,41.73,118564.68,257872.61
2025-05-09 11:54:00,18.06,45.29,573206.83,223304.74
2025-05-09 11:55:00,19.79,47.65,96479.76,263395.94
2025-05-09 11:56:00,11.58,32.91,121999.44,276746.53
2025-05-09 11:57:00,10.21,18.66,93102.26,206613.65
2025-05-09 11:58:00,21.2,11.62,98857.5,165357.87
2025-05-09 11:59:00,26.35,27.89,81855.66,218651.44
2025-05-09 12:00:00,16.8,19.27,149495.67,268694.61
2025-05-09 12:01:00,14.91,33.02,82937.05,169704.89
2025-05-09 12:02:00,16.03,19.82,105974.56,222537.78
2025-05-09 12:03:00,25.83,42.26,85663.11,281904.06
2025-05-09 12:04:00,21.19,46.65,86725.15,322871.69
2025-05-09 12:05:00,14.54,28.66,138530.07,201578.85
2025-05-09 12:06:00,25.7,23.64,121826.24,168236.27
2025-05-09 12:07:00,21.25,34.04,112395.23,227226.43
2025-05-09 12:08:00,16.43,32.48,122127.35,248250.67
2025-05-09 12:09:00,19.08,20.02,70122.09,195276.6
2025-05-09 12:10:00,17.35,38.09,76855.05,169390.1
2025-05-09 12:11:00,24.47,52.43,124915.32,122348.43
2025-05-09 12:12:00,27.8,36.68,117501.06,110709.01
2025-05-09 12:13:00,16.65,29.1,79295.87,300430.05
2025-05-09 12:14:00,26.48,40.78,63317.18,161132.22
2025-05-09 12:15:00,27.4,25.75,102076.51,254319.83
2025-05-09 12:16:00,15.77,46.06,89140.72,159273.48
2025-05-09 12:17:00,17.96,35.44,82040.69,213901.97
2025-05-09 12:18:00,19.53,42.46,122577.88,188447.94
2025-05-09 12:19:00,19.96,46.69,109137.65,218503.74
2025-05-09 12:20:00,19.58,40.7,68303.52,194664.43
2025-05-09 12:21:00,8.2,45.48,109141.37,230699.68
2025-05-09 12:22:00,20.65,31.36,117768.98,236534.47
2025-05-09 12:23:00,21.81,28.29,100781.68,221182.56
2025-05-09 12:24:00,23.48,48.54,108276.22,175642.68
2025-05-09 12:25:00,26.89,61.08,106268.14,227185.59
2025-05-09 12:26:00,24.89,41.17,87255.09,198619.98
2025-05-09 12:27:00,20.57,50.35,107963.71,266895.21
2025-05-09 12:28:00,17.16,43.65,100484.53,170514.4
2025-05-09 12:29:00,17.7,47.46,106396.8,239873.92
2025-05-09 12:30:00,8.36,31.23,146725.41,235839.46
2025-05-09 12:31:00,27.35,30.19,110197.67,270089.33
2025-05-09 12:32:00,19.44,53.37,89515.88,241440.93
2025-05-09 12:33:00,16.58,40.24,123066.43,134796.27
2025-05-09 12:34:00,12.17,45.34,110927.52,276669.71
2025-05-09 12:35:00,20.97,39.42,87913.6,223058.82
2025-05-09 12:36:00,28.35,26.71,107491.8,192263.95
2025-05-09 12:37:00,16.38,40.21,54636.7,256032.48
2025-05-09 12:38:00,14.82,29.2,89035.29,168089.63
2025-05-09 12:39:00,21.67,39.36,78959.33,107613.42
2025-05-09 12:40:00,17.86,44.72,129839.14,206984.87
2025-05-09 12:41:00,17.94,38.79,119611.17,136669.25
2025-05-09 12:42:00,22.68,41.31,103638.56,157716.94
2025-05-09 12:43:00,17.89,41.74,74255.33,126493.01
2025-05-09 12:44:00,14.87,47.99,86108.84,156011.45
2025-05-09 12:45:00,18.94,44.26,94827.26,129887.69
2025-05-09 12:46:00,91.41,56.55,91420.97,169792.03
2025-05-09 12:47:00,26.43,53.61,131081.15,187615.11
2025-05-09 12:48:00,25.02,37.06,112375.93,170467.15
2025-05-09 12:49:00,17.6,29.1,114579.17,135566.89
2025-05-09 12:50:00,18.37,32.32,104875.94,221556.64
2025-05-09 12:51:00,26.53,35.18,95511.03,145120.23
2025-05-09 12:52:00,99.83,55.54,138071.95,328451.29
2025-05-09 12:53:00,20.15,47.12,102520.45,188788.53
2025-05-09 12:54:00,19.25,28.68,79851.87,267726.91
2025-05-09 12:55:00,32.01,48.91,65027.19,239509.38
2025-05-09 12:56:00,11.64,22.68,68020.62,226869.59
2025-05-09 12:57:00,16.16,17.95,64525.23,222322.46
2025-05-09 12:58:00,19.93,34.6,104475.46,319884.73
2025-05-09 12:59:00,21.3,92.28,99567.86,223318.95
2025-05-09 13:00:00,28.83,44.5,75258.63,88100.83
2025-05-09 13:01:00,25.28,47.8,97535.38,184933.63
2025-05-09 13:02:00,25.8,46.62,108543.56,173417.6
2025-05-09 13:03:00,18.71,52.09,110972.0,225579.86
2025-05-09 13:04:00,33.96,27.44,86505.33,283875.31
2025-05-09 13:05:00,22.97,38.39,76933.35,269725.71
2025-05-09 13:06:00,23.61,37.62,134774.02,260111.82
2025-05-09 13:07:00,18.44,43.05,142978.53,213606.71
2025-05-09 13:08:00,12.8,39.63,115623.83,119739.27
2025-05-09 13:09:00,18.18,35.15,128498.38,208740.04
2025-05-09 13:10:00,26.27,37.69,122546.77,279503.39
2025-05-09 13:11:00,23.95,36.13,105952.99,267349.07
2025-05-09 13:12:00,16.37,29.86,103118.95,170357.37
2025-05-09 13:13:00,22.23,39.53,62714.55,239343.27
2025-05-09 13:14:00,22.88,41.4,88036.8,145689.85
2025-05-09 13:15:00,19.53,29.07,118887.2,313750.76
2025-05-09 13:16:00,25.51,45.75,90241.93,200793.87
2025-05-09 13:17:00,18.02,57.09,121464.09,224251.07
2025-05-09 13:18:00,9.52,44.03,124103.37,197811.41
2025-05-09 13:19:00,96.19,45.84,73800.83,217047.05
2025-05-09 13:20:00,15.03,60.94,103365.83,168539.19
2025-05-09 13:21:00,21.35,35.75,112460.22,275127.44
2025-05-09 13:22:00,16.45,40.16,106476.74,123772.45
2025-05-09 13:23:00,36.32,39.93,90301.2,164323.03
2025-05-09 13:24:00,26.62,54.27,98671.8,281938.62
2025-05-09 13:25:00,21.66,49.71,130324.36,219880.33
2025-05-09 13:26:00,19.87,19.44,97654.56,66970.1
2025-05-09 13:27:00,20.65,32.74,116206.02,222682.02
2025-05-09 13:28:00,17.64,36.99,109810.88,165241.15
2025-05-09 13:29:00,15.57,55.03,88988.13,183477.65
2025-05-09 13:30:00,16.86,43.49,107086.67,214785.03
2025-05-09 13:31:00,7.02,49.04,125573.01,77063.86
2025-05-09 13:32:00,16.98,29.42,123803.53,233465.79
2025-05-09 13:33:00,21.69,50.62,102781.16,288500.65
2025-05-09 13:34:00,19.12,40.13,86720.95,272022.56
2025-05-09 13:35:00,25.06,40.97,92115.11,166716.79
2025-05-09 13:36:00,21.46,32.29,92395.29,186104.2
2025-05-09 13:37:00,23.91,34.91,134362.32,218947.02
2025-05-09 13:38:00,15.73,14.92,65087.75,244653.4
2025-05-09 13:39:00,26.75,58.28,110940.72,192809.59
2025-05-09 13:40:00,23.23,32.49,79911.69,229104.07
2025-05-09 13:41:00,17.61,32.11,125619.2,215775.31
2025-05-09 13:42:00,14.19,44.45,77845.25,143531.22
2025-05-09 13:43:00,25.76,31.4,99405.05,179738.44
2025-05-09 13:44:00,22.75,50.96,131278.02,146448.63
2025-05-09 13:45:00,11.82,61.44,81307.5,198765.54
2025-05-09 13:46:00,26.72,32.84,97670.78,305526.79
2025-05-09 13:47:00,20.23,21.26,75205.17,191358.89
2025-05-09 13:48:00,13.99,32.36,85673.19,201469.32
2025-05-09 13:49:00,34.08,50.19,131298.57,246282.59
2025-05-09 13:50:00,25.82,48.39,65301.01,97104.95
2025-05-09 13:51:00,19.69,37.2,134913.91,163823.41
2025-05-09 13:52:00,25.01,33.65,79149.55,218182.86
2025-05-09 13:53:00,16.53,8.83,70469.25,190818.41
2025-05-09 13:54:00,25.61,32.95,78563.12,148458.44
2025-05-09 13:55:00,27.64,59.5,110569.8,157325.39
2025-05-09 13:56:00,13.96,38.9,100738.27,228384.09
2025-05-09 13:57:00,17.46,22.43,130172.22,179184.87
2025-05-09 13:58:00,22.86,41.82,100549.27,181418.45
2025-05-09 13:59:00,19.57,46.63,121501.49,230214.72
2025-05-09 14:00:00,19.89,11.98,65585.42,202540.95
2025-05-09 14:01:00,21.86,20.41,96529.24,202821.41
2025-05-09 14:02:00,13.56,47.91,77589.97,151899.32
2025-05-09 14:03:00,26.4,49.29,109988.32,79750.91
2025-05-09 14:04:00,16.49,40.15,95136.05,167169.6
2025-05-09 14:05:00,24.75,38.73,116297.59,240331.22
2025-05-09 14:06:00,14.46,44.79,103575.41,287541.21
2025-05-09 14:07:00,23.27,46.3,85047.22,316085.35
2025-05-09 14:08:00,12.13,11.98,85338.75,198709.09
2025-05-09 14:09:00,25.54,48.87,113057.99,243049.64
2025-05-09 14:10:00,14.94,44.06,112665.61,137900.4
2025-05-09 14:11:00,16.56,62.3,106766.16,233749.72
2025-05-09 14:12:00,19.52,51.95,109750.61,249584.1
2025-05-09 14:13:00,18.99,31.87,60233.71,234344.21
2025-05-09 14:14:00,18.51,52.86,121704.59,187078.91
2025-05-09 14:15:00,19.22,45.48,133729.43,205536.29
2025-05-09 14:16:00,13.07,34.0,119796.58,237837.38
2025-05-09 14:17:00,27.15,54.76,120673.39,137400.56
2025-05-09 14:18:00,24.61,50.85,99897.89,248735.83
2025-05-09 14:19:00,18.76,41.11,114042.15,200465.25
2025-05-09 14:20:00,21.96,40.12,100548.71,252583.23
2025-05-09 14:21:00,17.17,43.05,97015.51,253370.37
2025-05-09 14:22:00,18.03,31.66,95314.32,200884.07
2025-05-09 14:23:00,13.14,37.78,96670.86,181507.74
2025-05-09 14:24:00,21.97,48.61,88979.56,135815.16
2025-05-09 14:25:00,17.25,52.02,89387.61,257786.89
2025-05-09 14:26:00,20.51,64.49,98583.29,167371.44
2025-05-09 14:27:00,21.24,41.08,66008.87,305973.65
2025-05-09 14:28:00,17.19,49.06,117128.3,109422.29
2025-05-09 14:29:00,24.2,43.73,105493.5,176779.43
2025-05-09 14:30:00,27.21,43.48,97387.35,259094.37
2025-05-09 14:31:00,21.52,32.99,97266.12,282635.27
2025-05-09 14:32:00,20.8,25.07,90767.13,181193.28
2025-05-09 14:33:00,17.42,44.33,72846.6,208825.87
2025-05-09 14:34:00,17.57,43.65,80496.29,310429.76
2025-05-09 14:35:00,19.95,33.79,94816.58,220211.76
2025-05-09 14:36:00,7.52,27.6,121180.77,165191.09
2025-05-09 14:37:00,20.95,35.86,85358.52,209234.26
2025-05-09 14:38:00,27.41,25.89,85448.35,208347.68
2025-05-09 14:39:00,18.34,38.78,84678.93,270365.75
2025-05-09 14:40:00,18.89,33.49,140941.18,176875.02
2025-05-09 14:41:00,24.25,42.53,108319.4,184643.11
2025-05-09 14:42:00,17.72,50.68,94534.83,297794.1
2025-05-09 14:43:00,21.48,48.92,74168.46,1134960.45
2025-05-09 14:44:00,16.34,36.71,41094.66,151782.02
2025-05-09 14:45:00,15.17,47.06,125576.41,230479.21
2025-05-09 14:46:00,20.05,38.62,108867.5,186861.13
2025-05-09 14:47:00,16.17,47.93,87509.42,185488.0
2025-05-09 14:48:00,25.17,37.25,109353.72,159695.26
2025-05-09 14:49:00,27.25,60.74,118150.18,157266.92
2025-05-09 14:50:00,20.56,54.92,112892.26,185832.19
2025-05-09 14:51:00,19.63,43.56,116382.53,126709.18
2025-05-09 14:52:00,23.36,39.03,71412.05,180993.11
2025-05-09 14:53:00,22.24,30.13,102800.88,185639.51
2025-05-09 14:54:00,22.9,39.94,81070.85,264045.21
2025-05-09 14:55:00,19.3,47.29,130300.81,159078.9
2025-05-09 14:56:00,19.19,41.77,91816.93,87671.61
2025-05-09 14:57:00,16.46,38.67,100055.2,186730.29
2025-05-09 14:58:00,19.57,28.16,108319.31,196775.59
2025-05-09 14:59:00,23.27,58.09,126307.45,128805.69
